114,0.012,0.0,0.078,0.883,0.003,0.0,0.024
120,0.078,0.0,0.005,0.913,0.001,0.0,0.003
121,0.078,0.0,0.005,0.913,0.001,0.0,0.003
122,0.078,0.0,0.005,0.913,0.001,0.0,0.003
123,0.078,0.0,0.005,0.913,0.001,0.0,0.003
124,0.078,0.0,0.005,0.913,0.001,0.0,0.003
150,0.098,0.0,0.0,0.891,0.005,0.0,0.007
151,0.098,0.0,0.0,0.891,0.005,0.0,0.007
152,0.098,0.0,0.0,0.891,0.005,0.0,0.007
153,0.098,0.0,0.0,0.891,0.005,0.0,0.007
154,0.098,0.0,0.0,0.891,0.005,0.0,0.007
230,0.095,0.0,0.0,0.901,0.002,0.0,0.002
231,0.095,0.0,0.0,0.901,0.002,0.0,0.002
232,0.095,0.0,0.0,0.901,0.002,0.0,0.002
233,0.095,0.0,0.0,0.901,0.002,0.0,0.002
234,0.095,0.0,0.0,0.901,0.002,0.0,0.002
140,0.001,0.0,0.82,0.165,0.002,0.0,0.011
141,0.001,0.0,0.82,0.165,0.002,0.0,0.011
142,0.001,0.0,0.82,0.165,0.002,0.0,0.011
143,0.001,0.0,0.82,0.165,0.002,0.0,0.011
144,0.001,0.0,0.82,0.165,0.002,0.0,0.011
165,0.145,0.0,0.0,0.853,0.002,0.0,0.0
166,0.145,0.0,0.0,0.853,0.002,0.0,0.0
167,0.145,0.0,0.0,0.853,0.002,0.0,0.0
168,0.145,0.0,0.0,0.853,0.002,0.0,0.0
169,0.145,0.0,0.0,0.853,0.002,0.0,0.0
160,0.028,0.0,0.116,0.848,0.007,0.0,0.001
161,0.028,0.0,0.116,0.848,0.007,0.0,0.001
162,0.028,0.0,0.116,0.848,0.007,0.0,0.001
163,0.028,0.0,0.116,0.848,0.007,0.0,0.001
164,0.028,0.0,0.116,0.848,0.007,0.0,0.001
180,0.002,0.0,0.775,0.212,0.003,0.0,0.008
181,0.002,0.0,0.775,0.212,0.003,0.0,0.008
182,0.002,0.0,0.775,0.212,0.003,0.0,0.008
183,0.002,0.0,0.775,0.212,0.003,0.0,0.008
184,0.002,0.0,0.775,0.212,0.003,0.0,0.008
145,0.914,0.0,0.0,0.086,0.0,0.0,0.0
146,0.914,0.0,0.0,0.086,0.0,0.0,0.0
147,0.914,0.0,0.0,0.086,0.0,0.0,0.0
148,0.914,0.0,0.0,0.086,0.0,0.0,0.0
149,0.914,0.0,0.0,0.086,0.0,0.0,0.0
155,0.0,0.0,0.619,0.021,0.329,0.0,0.031
156,0.0,0.0,0.619,0.021,0.329,0.0,0.031
157,0.0,0.0,0.619,0.021,0.329,0.0,0.031
158,0.0,0.0,0.619,0.021,0.329,0.0,0.031
159,0.0,0.0,0.619,0.021,0.329,0.0,0.031
170,0.657,0.0,0.0,0.341,0.001,0.0,0.001
171,0.657,0.0,0.0,0.341,0.001,0.0,0.001
172,0.657,0.0,0.0,0.341,0.001,0.0,0.001
173,0.657,0.0,0.0,0.341,0.001,0.0,0.001
174,0.657,0.0,0.0,0.341,0.001,0.0,0.001
200,0.003,0.0,0.542,0.427,0.004,0.0,0.024
201,0.003,0.0,0.542,0.427,0.004,0.0,0.024
202,0.003,0.0,0.542,0.427,0.004,0.0,0.024
203,0.003,0.0,0.542,0.427,0.004,0.0,0.024
204,0.003,0.0,0.542,0.427,0.004,0.0,0.024
135,0.006,0.0,0.208,0.77,0.006,0.0,0.01
136,0.006,0.0,0.208,0.77,0.006,0.0,0.01
137,0.006,0.0,0.208,0.77,0.006,0.0,0.01
138,0.006,0.0,0.208,0.77,0.006,0.0,0.01
139,0.006,0.0,0.208,0.77,0.006,0.0,0.01
175,0.255,0.0,0.0,0.744,0.001,0.0,0.0
176,0.255,0.0,0.0,0.744,0.001,0.0,0.0
177,0.255,0.0,0.0,0.744,0.001,0.0,0.0
178,0.255,0.0,0.0,0.744,0.001,0.0,0.0
179,0.255,0.0,0.0,0.744,0.001,0.0,0.0
225,0.304,0.0,0.0,0.695,0.001,0.0,0.0
226,0.304,0.0,0.0,0.695,0.001,0.0,0.0
227,0.304,0.0,0.0,0.695,0.001,0.0,0.0
228,0.304,0.0,0.0,0.695,0.001,0.0,0.0
229,0.304,0.0,0.0,0.695,0.001,0.0,0.0
195,0.266,0.0,0.0,0.733,0.001,0.0,0.0
196,0.266,0.0,0.0,0.733,0.001,0.0,0.0
197,0.266,0.0,0.0,0.733,0.001,0.0,0.0
198,0.266,0.0,0.0,0.733,0.001,0.0,0.0
199,0.266,0.0,0.0,0.733,0.001,0.0,0.0
190,0.647,0.0,0.0,0.334,0.019,0.0,0.0
191,0.647,0.0,0.0,0.334,0.019,0.0,0.0
192,0.647,0.0,0.0,0.334,0.019,0.0,0.0
193,0.647,0.0,0.0,0.334,0.019,0.0,0.0
194,0.647,0.0,0.0,0.334,0.019,0.0,0.0
205,0.018,0.0,0.052,0.923,0.004,0.0,0.004
206,0.018,0.0,0.052,0.923,0.004,0.0,0.004
207,0.018,0.0,0.052,0.923,0.004,0.0,0.004
208,0.018,0.0,0.052,0.923,0.004,0.0,0.004
209,0.018,0.0,0.052,0.923,0.004,0.0,0.004
210,0.064,0.0,0.007,0.92,0.003,0.0,0.006
211,0.064,0.0,0.007,0.92,0.003,0.0,0.006
212,0.064,0.0,0.007,0.92,0.003,0.0,0.006
213,0.064,0.0,0.007,0.92,0.003,0.0,0.006
214,0.064,0.0,0.007,0.92,0.003,0.0,0.006
240,0.052,0.0,0.0,0.945,0.001,0.0,0.002
241,0.052,0.0,0.0,0.945,0.001,0.0,0.002
242,0.052,0.0,0.0,0.945,0.001,0.0,0.002
243,0.052,0.0,0.0,0.945,0.001,0.0,0.002
244,0.052,0.0,0.0,0.945,0.001,0.0,0.002
215,0.264,0.0,0.0,0.727,0.005,0.0,0.005
216,0.264,0.0,0.0,0.727,0.005,0.0,0.005
217,0.264,0.0,0.0,0.727,0.005,0.0,0.005
218,0.264,0.0,0.0,0.727,0.005,0.0,0.005
219,0.264,0.0,0.0,0.727,0.005,0.0,0.005
185,0.0,0.0,0.004,0.001,0.994,0.0,0.0
186,0.0,0.0,0.004,0.001,0.994,0.0,0.0
187,0.0,0.0,0.004,0.001,0.994,0.0,0.0
188,0.0,0.0,0.004,0.001,0.994,0.0,0.0
189,0.0,0.0,0.004,0.001,0.994,0.0,0.0
220,0.99,0.0,0.001,0.008,0.0,0.0,0.001
221,0.99,0.0,0.001,0.008,0.0,0.0,0.001
222,0.99,0.0,0.001,0.008,0.0,0.0,0.001
223,0.99,0.0,0.001,0.008,0.0,0.0,0.001
224,0.99,0.0,0.001,0.008,0.0,0.0,0.001
285,0.008,0.0,0.189,0.79,0.005,0.0,0.008
286,0.008,0.0,0.189,0.79,0.005,0.0,0.008
287,0.008,0.0,0.189,0.79,0.005,0.0,0.008
288,0.008,0.0,0.189,0.79,0.005,0.0,0.008
289,0.008,0.0,0.189,0.79,0.005,0.0,0.008
250,0.99,0.0,0.0,0.006,0.0,0.0,0.003
251,0.99,0.0,0.0,0.006,0.0,0.0,0.003
252,0.99,0.0,0.0,0.006,0.0,0.0,0.003
253,0.99,0.0,0.0,0.006,0.0,0.0,0.003
254,0.99,0.0,0.0,0.006,0.0,0.0,0.003
295,0.894,0.0,0.0,0.105,0.0,0.0,0.0
296,0.894,0.0,0.0,0.105,0.0,0.0,0.0
297,0.894,0.0,0.0,0.105,0.0,0.0,0.0
298,0.894,0.0,0.0,0.105,0.0,0.0,0.0
299,0.894,0.0,0.0,0.105,0.0,0.0,0.0
260,0.942,0.0,0.0,0.058,0.0,0.0,0.0
261,0.942,0.0,0.0,0.058,0.0,0.0,0.0
262,0.942,0.0,0.0,0.058,0.0,0.0,0.0
263,0.942,0.0,0.0,0.058,0.0,0.0,0.0
264,0.942,0.0,0.0,0.058,0.0,0.0,0.0
275,0.543,0.0,0.0,0.456,0.001,0.0,0.0
276,0.543,0.0,0.0,0.456,0.001,0.0,0.0
277,0.543,0.0,0.0,0.456,0.001,0.0,0.0
278,0.543,0.0,0.0,0.456,0.001,0.0,0.0
279,0.543,0.0,0.0,0.456,0.001,0.0,0.0
330,0.004,0.0,0.608,0.378,0.005,0.0,0.005
331,0.004,0.0,0.608,0.378,0.005,0.0,0.005
332,0.004,0.0,0.608,0.378,0.005,0.0,0.005
333,0.004,0.0,0.608,0.378,0.005,0.0,0.005
334,0.004,0.0,0.608,0.378,0.005,0.0,0.005
315,0.005,0.0,0.027,0.947,0.003,0.0,0.018
316,0.005,0.0,0.027,0.947,0.003,0.0,0.018
317,0.005,0.0,0.027,0.947,0.003,0.0,0.018
318,0.005,0.0,0.027,0.947,0.003,0.0,0.018
319,0.005,0.0,0.027,0.947,0.003,0.0,0.018
255,0.853,0.0,0.0,0.146,0.001,0.0,0.0
256,0.853,0.0,0.0,0.146,0.001,0.0,0.0
257,0.853,0.0,0.0,0.146,0.001,0.0,0.0
258,0.853,0.0,0.0,0.146,0.001,0.0,0.0
259,0.853,0.0,0.0,0.146,0.001,0.0,0.0
245,0.72,0.0,0.0,0.279,0.0,0.0,0.0
246,0.72,0.0,0.0,0.279,0.0,0.0,0.0
247,0.72,0.0,0.0,0.279,0.0,0.0,0.0
248,0.72,0.0,0.0,0.279,0.0,0.0,0.0
249,0.72,0.0,0.0,0.279,0.0,0.0,0.0
290,0.0,0.0,0.664,0.002,0.243,0.0,0.091
291,0.0,0.0,0.664,0.002,0.243,0.0,0.091
292,0.0,0.0,0.664,0.002,0.243,0.0,0.091
293,0.0,0.0,0.664,0.002,0.243,0.0,0.091
294,0.0,0.0,0.664,0.002,0.243,0.0,0.091
325,0.994,0.0,0.0,0.006,0.0,0.0,0.0
326,0.994,0.0,0.0,0.006,0.0,0.0,0.0
327,0.994,0.0,0.0,0.006,0.0,0.0,0.0
328,0.994,0.0,0.0,0.006,0.0,0.0,0.0
329,0.994,0.0,0.0,0.006,0.0,0.0,0.0
305,0.268,0.0,0.108,0.457,0.166,0.0,0.001
306,0.268,0.0,0.108,0.457,0.166,0.0,0.001
307,0.268,0.0,0.108,0.457,0.166,0.0,0.001
308,0.268,0.0,0.108,0.457,0.166,0.0,0.001
309,0.268,0.0,0.108,0.457,0.166,0.0,0.001
270,0.628,0.0,0.0,0.371,0.0,0.0,0.0
271,0.628,0.0,0.0,0.371,0.0,0.0,0.0
272,0.628,0.0,0.0,0.371,0.0,0.0,0.0
273,0.628,0.0,0.0,0.371,0.0,0.0,0.0
274,0.628,0.0,0.0,0.371,0.0,0.0,0.0
280,0.035,0.0,0.0,0.962,0.003,0.0,0.0
281,0.035,0.0,0.0,0.962,0.003,0.0,0.0
282,0.035,0.0,0.0,0.962,0.003,0.0,0.0
283,0.035,0.0,0.0,0.962,0.003,0.0,0.0
284,0.035,0.0,0.0,0.962,0.003,0.0,0.0
335,0.001,0.0,0.83,0.159,0.002,0.0,0.008
336,0.001,0.0,0.83,0.159,0.002,0.0,0.008
337,0.001,0.0,0.83,0.159,0.002,0.0,0.008
338,0.001,0.0,0.83,0.159,0.002,0.0,0.008
339,0.001,0.0,0.83,0.159,0.002,0.0,0.008
355,0.177,0.0,0.0,0.821,0.001,0.0,0.001
356,0.177,0.0,0.0,0.821,0.001,0.0,0.001
357,0.177,0.0,0.0,0.821,0.001,0.0,0.001
358,0.177,0.0,0.0,0.821,0.001,0.0,0.001
359,0.177,0.0,0.0,0.821,0.001,0.0,0.001
350,0.641,0.0,0.0,0.358,0.0,0.0,0.0
351,0.641,0.0,0.0,0.358,0.0,0.0,0.0
352,0.641,0.0,0.0,0.358,0.0,0.0,0.0
353,0.641,0.0,0.0,0.358,0.0,0.0,0.0
354,0.641,0.0,0.0,0.358,0.0,0.0,0.0
340,0.227,0.0,0.0,0.773,0.0,0.0,0.0
341,0.227,0.0,0.0,0.773,0.0,0.0,0.0
342,0.227,0.0,0.0,0.773,0.0,0.0,0.0
343,0.227,0.0,0.0,0.773,0.0,0.0,0.0
344,0.227,0.0,0.0,0.773,0.0,0.0,0.0
410,0.007,0.0,0.666,0.306,0.007,0.0,0.014
411,0.007,0.0,0.666,0.306,0.007,0.0,0.014
412,0.007,0.0,0.666,0.306,0.007,0.0,0.014
413,0.007,0.0,0.666,0.306,0.007,0.0,0.014
414,0.007,0.0,0.666,0.306,0.007,0.0,0.014
310,0.157,0.0,0.028,0.808,0.004,0.0,0.002
311,0.157,0.0,0.028,0.808,0.004,0.0,0.002
312,0.157,0.0,0.028,0.808,0.004,0.0,0.002
313,0.157,0.0,0.028,0.808,0.004,0.0,0.002
314,0.157,0.0,0.028,0.808,0.004,0.0,0.002
450,0.419,0.0,0.05,0.509,0.014,0.0,0.008
451,0.419,0.0,0.05,0.509,0.014,0.0,0.008
452,0.419,0.0,0.05,0.509,0.014,0.0,0.008
453,0.419,0.0,0.05,0.509,0.014,0.0,0.008
454,0.419,0.0,0.05,0.509,0.014,0.0,0.008
400,0.003,0.0,0.054,0.921,0.005,0.0,0.018
401,0.003,0.0,0.054,0.921,0.005,0.0,0.018
402,0.003,0.0,0.054,0.921,0.005,0.0,0.018
403,0.003,0.0,0.054,0.921,0.005,0.0,0.018
404,0.003,0.0,0.054,0.921,0.005,0.0,0.018
395,0.274,0.0,0.0,0.584,0.139,0.0,0.003
396,0.274,0.0,0.0,0.584,0.139,0.0,0.003
397,0.274,0.0,0.0,0.584,0.139,0.0,0.003
398,0.274,0.0,0.0,0.584,0.139,0.0,0.003
399,0.274,0.0,0.0,0.584,0.139,0.0,0.003
380,0.067,0.0,0.01,0.919,0.004,0.0,0.0
381,0.067,0.0,0.01,0.919,0.004,0.0,0.0
382,0.067,0.0,0.01,0.919,0.004,0.0,0.0
383,0.067,0.0,0.01,0.919,0.004,0.0,0.0
384,0.067,0.0,0.01,0.919,0.004,0.0,0.0
405,0.001,0.0,0.786,0.196,0.002,0.0,0.014
406,0.001,0.0,0.786,0.196,0.002,0.0,0.014
407,0.001,0.0,0.786,0.196,0.002,0.0,0.014
408,0.001,0.0,0.786,0.196,0.002,0.0,0.014
409,0.001,0.0,0.786,0.196,0.002,0.0,0.014
320,0.2,0.0,0.001,0.798,0.001,0.0,0.0
321,0.2,0.0,0.001,0.798,0.001,0.0,0.0
322,0.2,0.0,0.001,0.798,0.001,0.0,0.0
323,0.2,0.0,0.001,0.798,0.001,0.0,0.0
324,0.2,0.0,0.001,0.798,0.001,0.0,0.0
415,0.096,0.0,0.0,0.903,0.001,0.0,0.0
416,0.096,0.0,0.0,0.903,0.001,0.0,0.0
417,0.096,0.0,0.0,0.903,0.001,0.0,0.0
418,0.096,0.0,0.0,0.903,0.001,0.0,0.0
419,0.096,0.0,0.0,0.903,0.001,0.0,0.0
345,0.102,0.0,0.274,0.607,0.015,0.0,0.002
346,0.102,0.0,0.274,0.607,0.015,0.0,0.002
347,0.102,0.0,0.274,0.607,0.015,0.0,0.002
348,0.102,0.0,0.274,0.607,0.015,0.0,0.002
349,0.102,0.0,0.274,0.607,0.015,0.0,0.002
390,0.005,0.0,0.232,0.726,0.004,0.0,0.034
391,0.005,0.0,0.232,0.726,0.004,0.0,0.034
392,0.005,0.0,0.232,0.726,0.004,0.0,0.034
393,0.005,0.0,0.232,0.726,0.004,0.0,0.034
394,0.005,0.0,0.232,0.726,0.004,0.0,0.034
375,0.003,0.0,0.95,0.036,0.001,0.0,0.01
376,0.003,0.0,0.95,0.036,0.001,0.0,0.01
377,0.003,0.0,0.95,0.036,0.001,0.0,0.01
378,0.003,0.0,0.95,0.036,0.001,0.0,0.01
379,0.003,0.0,0.95,0.036,0.001,0.0,0.01
385,0.254,0.0,0.0,0.745,0.001,0.0,0.0
386,0.254,0.0,0.0,0.745,0.001,0.0,0.0
387,0.254,0.0,0.0,0.745,0.001,0.0,0.0
388,0.254,0.0,0.0,0.745,0.001,0.0,0.0
389,0.254,0.0,0.0,0.745,0.001,0.0,0.0
420,0.001,0.0,0.865,0.127,0.002,0.0,0.006
421,0.001,0.0,0.865,0.127,0.002,0.0,0.006
422,0.001,0.0,0.865,0.127,0.002,0.0,0.006
423,0.001,0.0,0.865,0.127,0.002,0.0,0.006
424,0.001,0.0,0.865,0.127,0.002,0.0,0.006
460,0.001,0.0,0.844,0.145,0.002,0.0,0.008
461,0.001,0.0,0.844,0.145,0.002,0.0,0.008
462,0.001,0.0,0.844,0.145,0.002,0.0,0.008
463,0.001,0.0,0.844,0.145,0.002,0.0,0.008
464,0.001,0.0,0.844,0.145,0.002,0.0,0.008
360,0.66,0.0,0.0,0.34,0.0,0.0,0.0
361,0.66,0.0,0.0,0.34,0.0,0.0,0.0
362,0.66,0.0,0.0,0.34,0.0,0.0,0.0
363,0.66,0.0,0.0,0.34,0.0,0.0,0.0
364,0.66,0.0,0.0,0.34,0.0,0.0,0.0
455,0.005,0.0,0.056,0.923,0.005,0.0,0.011
456,0.005,0.0,0.056,0.923,0.005,0.0,0.011
457,0.005,0.0,0.056,0.923,0.005,0.0,0.011
458,0.005,0.0,0.056,0.923,0.005,0.0,0.011
459,0.005,0.0,0.056,0.923,0.005,0.0,0.011
365,0.184,0.0,0.001,0.812,0.003,0.0,0.0
366,0.184,0.0,0.001,0.812,0.003,0.0,0.0
367,0.184,0.0,0.001,0.812,0.003,0.0,0.0
368,0.184,0.0,0.001,0.812,0.003,0.0,0.0
369,0.184,0.0,0.001,0.812,0.003,0.0,0.0
425,0.007,0.0,0.327,0.653,0.006,0.0,0.007
426,0.007,0.0,0.327,0.653,0.006,0.0,0.007
427,0.007,0.0,0.327,0.653,0.006,0.0,0.007
428,0.007,0.0,0.327,0.653,0.006,0.0,0.007
429,0.007,0.0,0.327,0.653,0.006,0.0,0.007
430,0.114,0.0,0.004,0.876,0.003,0.0,0.003
431,0.114,0.0,0.004,0.876,0.003,0.0,0.003
432,0.114,0.0,0.004,0.876,0.003,0.0,0.003
433,0.114,0.0,0.004,0.876,0.003,0.0,0.003
434,0.114,0.0,0.004,0.876,0.003,0.0,0.003
370,0.011,0.0,0.01,0.974,0.004,0.0,0.001
371,0.011,0.0,0.01,0.974,0.004,0.0,0.001
372,0.011,0.0,0.01,0.974,0.004,0.0,0.001
373,0.011,0.0,0.01,0.974,0.004,0.0,0.001
374,0.011,0.0,0.01,0.974,0.004,0.0,0.001
435,0.002,0.0,0.767,0.214,0.002,0.0,0.015
436,0.002,0.0,0.767,0.214,0.002,0.0,0.015
437,0.002,0.0,0.767,0.214,0.002,0.0,0.015
438,0.002,0.0,0.767,0.214,0.002,0.0,0.015
439,0.002,0.0,0.767,0.214,0.002,0.0,0.015
445,0.014,0.0,0.0,0.984,0.002,0.0,0.0
446,0.014,0.0,0.0,0.984,0.002,0.0,0.0
447,0.014,0.0,0.0,0.984,0.002,0.0,0.0
448,0.014,0.0,0.0,0.984,0.002,0.0,0.0
449,0.014,0.0,0.0,0.984,0.002,0.0,0.0
440,0.78,0.0,0.0,0.219,0.001,0.0,0.0
441,0.78,0.0,0.0,0.219,0.001,0.0,0.0
442,0.78,0.0,0.0,0.219,0.001,0.0,0.0
443,0.78,0.0,0.0,0.219,0.001,0.0,0.0
444,0.78,0.0,0.0,0.219,0.001,0.0,0.0
